runs,prompt,metric_name,dataset_name,score,step
xxl-lm-d4-all-091621,_Who_or_what_is_are,auc-roc (Rank),super_glue_wsc.fixed,76.57495880126953,1112000
xxl-lm-d4-all-091621,_by_p_they_mean,auc-roc (Rank),super_glue_wsc.fixed,76.21611022949219,1112000
xxl-lm-d4-all-091621,_does_p_stand_for,auc-roc (Rank),super_glue_wsc.fixed,75.41866302490234,1112000
xxl-lm-d4-all-091621,_does_the_pronoun_refer_to,auc-roc (Rank),super_glue_wsc.fixed,80.24322509765625,1112000
xxl-lm-d4-all-091621,_in_other_words,auc-roc (Rank),super_glue_wsc.fixed,79.54545593261719,1112000
xxl-lm-d4-all-091621,_p_is_are_r,auc-roc (Rank),super_glue_wsc.fixed,72.38835906982422,1112000
xxl-lm-d4-all-091621,_replaced_with,auc-roc (Rank),super_glue_wsc.fixed,74.86044311523438,1112000
xxl-lm-d4-all-091621,_the_pronoun_refers_to,auc-roc (Rank),super_glue_wsc.fixed,76.77432250976562,1112000
xxl-lm-d4-og-091621,_GPT_3_Style,auc-roc (Rank),super_glue_wsc.fixed,,1112000
xxl-lm-d4-og-091621,_I_think_they_mean,auc-roc (Rank),super_glue_wsc.fixed,67.94258117675781,1112000
xxl-lm-d4-og-091621,_Who_is_are,auc-roc (Rank),super_glue_wsc.fixed,,1112000
xxl-lm-d4-og-091621,_Who_or_what_is_are,auc-roc (Rank),super_glue_wsc.fixed,58.95135498046875,1112000
xxl-lm-d4-og-091621,_by_p_they_mean,auc-roc (Rank),super_glue_wsc.fixed,58.31339645385742,1112000
xxl-lm-d4-og-091621,_does_p_stand_for,auc-roc (Rank),super_glue_wsc.fixed,58.83173751831055,1112000
xxl-lm-d4-og-091621,_does_the_pronoun_refer_to,auc-roc (Rank),super_glue_wsc.fixed,63.65629959106445,1112000
xxl-lm-d4-og-091621,_in_other_words,auc-roc (Rank),super_glue_wsc.fixed,59.92823028564453,1112000
xxl-lm-d4-og-091621,_p_is_are_r,auc-roc (Rank),super_glue_wsc.fixed,,1112000
xxl-lm-d4-og-091621,_replaced_with,auc-roc (Rank),super_glue_wsc.fixed,57.755184173583984,1112000
xxl-lm-d4-og-091621,_the_pronoun_refers_to,auc-roc (Rank),super_glue_wsc.fixed,55.821372985839844,1112000
xxl-lm-d4-all-og-091621,_GPT_3_Style,auc-roc (Rank),super_glue_wsc.fixed,69.09888458251953,1112000
xxl-lm-d4-all-og-091621,_I_think_they_mean,auc-roc (Rank),super_glue_wsc.fixed,74.40191650390625,1112000
xxl-lm-d4-all-og-091621,_Who_or_what_is_are,auc-roc (Rank),super_glue_wsc.fixed,63.49681091308594,1112000
xxl-lm-d4-all-og-091621,_by_p_they_mean,auc-roc (Rank),super_glue_wsc.fixed,61.02471923828125,1112000
xxl-lm-d4-all-og-091621,_does_p_stand_for,auc-roc (Rank),super_glue_wsc.fixed,63.89553451538086,1112000
xxl-lm-d4-all-og-091621,_does_the_pronoun_refer_to,auc-roc (Rank),super_glue_wsc.fixed,65.96890258789062,1112000
xxl-lm-d4-all-og-091621,_in_other_words,auc-roc (Rank),super_glue_wsc.fixed,73.32535552978516,1112000
xxl-lm-d4-all-og-091621,_p_is_are_r,auc-roc (Rank),super_glue_wsc.fixed,63.4370002746582,1112000
xxl-lm-d4-all-og-091621,_replaced_with,auc-roc (Rank),super_glue_wsc.fixed,57.51594924926758,1112000
xxl-lm-d4-all-og-091621,_the_pronoun_refers_to,auc-roc (Rank),super_glue_wsc.fixed,64.83253479003906,1112000
xxl-lm-d4-091621,_GPT_3_Style,auc-roc (Rank),super_glue_wsc.fixed,55.023921966552734,1100000
xxl-lm-d4-091621,_I_think_they_mean,auc-roc (Rank),super_glue_wsc.fixed,54.346092224121094,1100000
xxl-lm-d4-091621,_Who_is_are,auc-roc (Rank),super_glue_wsc.fixed,,1100000
xxl-lm-d4-091621,_Who_or_what_is_are,auc-roc (Rank),super_glue_wsc.fixed,55.5223274230957,1100000
xxl-lm-d4-091621,_by_p_they_mean,auc-roc (Rank),super_glue_wsc.fixed,49.0629997253418,1100000
xxl-lm-d4-091621,_does_p_stand_for,auc-roc (Rank),super_glue_wsc.fixed,53.88755798339844,1100000
xxl-lm-d4-091621,_does_the_pronoun_refer_to,auc-roc (Rank),super_glue_wsc.fixed,,1100000
xxl-lm-d4-091621,_in_other_words,auc-roc (Rank),super_glue_wsc.fixed,60.007972717285156,1100000
xxl-lm-d4-091621,_p_is_are_r,auc-roc (Rank),super_glue_wsc.fixed,,1100000
xxl-lm-d4-091621,_replaced_with,auc-roc (Rank),super_glue_wsc.fixed,56.279903411865234,1100000
xxl-lm-d4-091621,_the_pronoun_refers_to,auc-roc (Rank),super_glue_wsc.fixed,58.114036560058594,1100000
xl-lm-d4-091621,_GPT_3_Style,auc-roc (Rank),super_glue_wsc.fixed,60.665870666503906,1112000
xl-lm-d4-091621,_I_think_they_mean,auc-roc (Rank),super_glue_wsc.fixed,70.6539077758789,1112000
xl-lm-d4-091621,_Who_is_are,auc-roc (Rank),super_glue_wsc.fixed,,1112000
xl-lm-d4-091621,_Who_or_what_is_are,auc-roc (Rank),super_glue_wsc.fixed,58.95135498046875,1112000
xl-lm-d4-091621,_by_p_they_mean,auc-roc (Rank),super_glue_wsc.fixed,58.47288513183594,1112000
xl-lm-d4-091621,_does_p_stand_for,auc-roc (Rank),super_glue_wsc.fixed,60.62599563598633,1112000
xl-lm-d4-091621,_does_the_pronoun_refer_to,auc-roc (Rank),super_glue_wsc.fixed,58.353267669677734,1112000
xl-lm-d4-091621,_in_other_words,auc-roc (Rank),super_glue_wsc.fixed,67.42424011230469,1112000
xl-lm-d4-091621,_p_is_are_r,auc-roc (Rank),super_glue_wsc.fixed,54.48564529418945,1112000
xl-lm-d4-091621,_replaced_with,auc-roc (Rank),super_glue_wsc.fixed,54.884368896484375,1112000
xl-lm-d4-091621,_the_pronoun_refers_to,auc-roc (Rank),super_glue_wsc.fixed,52.01355743408203,1112000
xxl-lm-d4-091621-512,_GPT_3_Style,f1 (Rank),super_glue_wsc.fixed,56.842105865478516,1112200
xxl-lm-d4-091621-512,_I_think_they_mean,f1 (Rank),super_glue_wsc.fixed,60.0,1112200
xxl-lm-d4-091621-512,_Who_is_are,f1 (Rank),super_glue_wsc.fixed,45.45454406738281,1112200
xxl-lm-d4-091621-512,_Who_or_what_is_are,f1 (Rank),super_glue_wsc.fixed,47.761192321777344,1112200
xxl-lm-d4-091621-512,_by_p_they_mean,f1 (Rank),super_glue_wsc.fixed,36.92307662963867,1112200
xxl-lm-d4-091621-512,_does_p_stand_for,f1 (Rank),super_glue_wsc.fixed,47.887325286865234,1112200
xxl-lm-d4-091621-512,_does_the_pronoun_refer_to,f1 (Rank),super_glue_wsc.fixed,53.16455841064453,1112200
xxl-lm-d4-091621-512,_in_other_words,f1 (Rank),super_glue_wsc.fixed,61.3636360168457,1112200
xxl-lm-d4-091621-512,_p_is_are_r,f1 (Rank),super_glue_wsc.fixed,57.599998474121094,1112200
xxl-lm-d4-091621-512,_replaced_with,f1 (Rank),super_glue_wsc.fixed,52.336448669433594,1112200
xxl-lm-d4-091621-512,_the_pronoun_refers_to,f1 (Rank),super_glue_wsc.fixed,52.173912048339844,1112200
xxl-lm-d4-gpt-091621,_GPT_3_Style,f1 (Rank),super_glue_wsc.fixed,54.54545593261719,1112200
xxl-lm-d4-gpt-091621,_I_think_they_mean,f1 (Rank),super_glue_wsc.fixed,5.0,1112200
xxl-lm-d4-gpt-091621,_Who_is_are,f1 (Rank),super_glue_wsc.fixed,21.052631378173828,1112200
xxl-lm-d4-gpt-091621,_Who_or_what_is_are,f1 (Rank),super_glue_wsc.fixed,24.561403274536133,1112200
xxl-lm-d4-gpt-091621,_by_p_they_mean,f1 (Rank),super_glue_wsc.fixed,5.128205299377441,1112200
xxl-lm-d4-gpt-091621,_does_p_stand_for,f1 (Rank),super_glue_wsc.fixed,5.128205299377441,1112200
xxl-lm-d4-gpt-091621,_does_the_pronoun_refer_to,f1 (Rank),super_glue_wsc.fixed,22.727272033691406,1112200
xxl-lm-d4-gpt-091621,_in_other_words,f1 (Rank),super_glue_wsc.fixed,63.043479919433594,1112200
xxl-lm-d4-gpt-091621,_p_is_are_r,f1 (Rank),super_glue_wsc.fixed,57.599998474121094,1112200
xxl-lm-d4-gpt-091621,_replaced_with,f1 (Rank),super_glue_wsc.fixed,22.22222137451172,1112200
xxl-lm-d4-gpt-091621,_the_pronoun_refers_to,f1 (Rank),super_glue_wsc.fixed,62.38532257080078,1112200
xxl-lm-d4-all-091621,_GPT_3_Style,f1 (Rank),super_glue_wsc.fixed,65.95744323730469,1112000
xxl-lm-d4-all-091621,_I_think_they_mean,f1 (Rank),super_glue_wsc.fixed,61.7283935546875,1112000
xxl-lm-d4-all-091621,_Who_is_are,f1 (Rank),super_glue_wsc.fixed,,1112000
xxl-lm-d4-all-091621,_Who_or_what_is_are,f1 (Rank),super_glue_wsc.fixed,70.2127685546875,1112000
xxl-lm-d4-all-091621,_by_p_they_mean,f1 (Rank),super_glue_wsc.fixed,64.1025619506836,1112000
xxl-lm-d4-all-091621,_does_p_stand_for,f1 (Rank),super_glue_wsc.fixed,64.51612854003906,1112000
xxl-lm-d4-all-091621,_does_the_pronoun_refer_to,f1 (Rank),super_glue_wsc.fixed,66.66666412353516,1112000
xxl-lm-d4-all-091621,_in_other_words,f1 (Rank),super_glue_wsc.fixed,66.66666412353516,1112000
xxl-lm-d4-all-091621,_p_is_are_r,f1 (Rank),super_glue_wsc.fixed,62.36559295654297,1112000
xxl-lm-d4-all-091621,_replaced_with,f1 (Rank),super_glue_wsc.fixed,60.240962982177734,1112000
xxl-lm-d4-all-091621,_the_pronoun_refers_to,f1 (Rank),super_glue_wsc.fixed,61.3636360168457,1112000
xxl-lm-d4-og-091621,_GPT_3_Style,f1 (Rank),super_glue_wsc.fixed,,1112000
xxl-lm-d4-og-091621,_I_think_they_mean,f1 (Rank),super_glue_wsc.fixed,51.764705657958984,1112000
xxl-lm-d4-og-091621,_Who_is_are,f1 (Rank),super_glue_wsc.fixed,,1112000
xxl-lm-d4-og-091621,_Who_or_what_is_are,f1 (Rank),super_glue_wsc.fixed,42.85714340209961,1112000
xxl-lm-d4-og-091621,_by_p_they_mean,f1 (Rank),super_glue_wsc.fixed,41.02564239501953,1112000
xxl-lm-d4-og-091621,_does_p_stand_for,f1 (Rank),super_glue_wsc.fixed,50.5494499206543,1112000
xxl-lm-d4-og-091621,_does_the_pronoun_refer_to,f1 (Rank),super_glue_wsc.fixed,53.46534729003906,1112000
xxl-lm-d4-og-091621,_in_other_words,f1 (Rank),super_glue_wsc.fixed,53.52112579345703,1112000
xxl-lm-d4-og-091621,_p_is_are_r,f1 (Rank),super_glue_wsc.fixed,,1112000
xxl-lm-d4-og-091621,_replaced_with,f1 (Rank),super_glue_wsc.fixed,53.608245849609375,1112000
xxl-lm-d4-og-091621,_the_pronoun_refers_to,f1 (Rank),super_glue_wsc.fixed,53.52112579345703,1112000
xxl-lm-d4-all-og-091621,_GPT_3_Style,f1 (Rank),super_glue_wsc.fixed,59.79381561279297,1112000
xxl-lm-d4-all-og-091621,_I_think_they_mean,f1 (Rank),super_glue_wsc.fixed,48.48484802246094,1112000
xxl-lm-d4-all-og-091621,_Who_or_what_is_are,f1 (Rank),super_glue_wsc.fixed,48.3870964050293,1112000
xxl-lm-d4-all-og-091621,_by_p_they_mean,f1 (Rank),super_glue_wsc.fixed,24.489795684814453,1112000
xxl-lm-d4-all-og-091621,_does_p_stand_for,f1 (Rank),super_glue_wsc.fixed,53.52112579345703,1112000
xxl-lm-d4-all-og-091621,_does_the_pronoun_refer_to,f1 (Rank),super_glue_wsc.fixed,55.26315689086914,1112000
xxl-lm-d4-all-og-091621,_in_other_words,f1 (Rank),super_glue_wsc.fixed,60.55045700073242,1112000
xxl-lm-d4-all-og-091621,_p_is_are_r,f1 (Rank),super_glue_wsc.fixed,54.135337829589844,1112000
xxl-lm-d4-all-og-091621,_replaced_with,f1 (Rank),super_glue_wsc.fixed,45.78313064575195,1112000
xxl-lm-d4-all-og-091621,_the_pronoun_refers_to,f1 (Rank),super_glue_wsc.fixed,54.6875,1112000
xxl-lm-d4-091621,_GPT_3_Style,f1 (Rank),super_glue_wsc.fixed,9.523809432983398,1100000
xxl-lm-d4-091621,_I_think_they_mean,f1 (Rank),super_glue_wsc.fixed,39.47368240356445,1100000
xxl-lm-d4-091621,_Who_is_are,f1 (Rank),super_glue_wsc.fixed,,1100000
xxl-lm-d4-091621,_Who_or_what_is_are,f1 (Rank),super_glue_wsc.fixed,5.0,1100000
xxl-lm-d4-091621,_by_p_they_mean,f1 (Rank),super_glue_wsc.fixed,41.66666793823242,1100000
xxl-lm-d4-091621,_does_p_stand_for,f1 (Rank),super_glue_wsc.fixed,43.67816162109375,1100000
xxl-lm-d4-091621,_does_the_pronoun_refer_to,f1 (Rank),super_glue_wsc.fixed,,1100000
xxl-lm-d4-091621,_in_other_words,f1 (Rank),super_glue_wsc.fixed,53.90071105957031,1100000
xxl-lm-d4-091621,_p_is_are_r,f1 (Rank),super_glue_wsc.fixed,,1100000
xxl-lm-d4-091621,_replaced_with,f1 (Rank),super_glue_wsc.fixed,31.034482955932617,1100000
xxl-lm-d4-091621,_the_pronoun_refers_to,f1 (Rank),super_glue_wsc.fixed,53.62318801879883,1100000
xl-lm-d4-091621,_GPT_3_Style,f1 (Rank),super_glue_wsc.fixed,36.92307662963867,1112000
xl-lm-d4-091621,_I_think_they_mean,f1 (Rank),super_glue_wsc.fixed,51.51515197753906,1112000
xl-lm-d4-091621,_Who_is_are,f1 (Rank),super_glue_wsc.fixed,,1112000
xl-lm-d4-091621,_Who_or_what_is_are,f1 (Rank),super_glue_wsc.fixed,44.776119232177734,1112000
xl-lm-d4-091621,_by_p_they_mean,f1 (Rank),super_glue_wsc.fixed,0.0,1112000
xl-lm-d4-091621,_does_p_stand_for,f1 (Rank),super_glue_wsc.fixed,26.086956024169922,1112000
xl-lm-d4-091621,_does_the_pronoun_refer_to,f1 (Rank),super_glue_wsc.fixed,40.0,1112000
xl-lm-d4-091621,_in_other_words,f1 (Rank),super_glue_wsc.fixed,52.77777862548828,1112000
xl-lm-d4-091621,_p_is_are_r,f1 (Rank),super_glue_wsc.fixed,29.090909957885742,1112000
xl-lm-d4-091621,_replaced_with,f1 (Rank),super_glue_wsc.fixed,27.45098114013672,1112000
xl-lm-d4-091621,_the_pronoun_refers_to,f1 (Rank),super_glue_wsc.fixed,24.489795684814453,1112000
xxl-lm-d4-091621-512,_Replace,accuracy,winogrande_winogrande_xl,100.0,1112200
xxl-lm-d4-091621-512,_does_underscore_refer_to,accuracy,winogrande_winogrande_xl,100.0,1112200
xxl-lm-d4-091621-512,_fill_in_the_blank,accuracy,winogrande_winogrande_xl,100.0,1112200
xxl-lm-d4-091621-512,_stand_for,accuracy,winogrande_winogrande_xl,100.0,1112200
xxl-lm-d4-091621-512,_underscore_refer_to,accuracy,winogrande_winogrande_xl,100.0,1112200
xxl-lm-d4-gpt-091621,_Replace,accuracy,winogrande_winogrande_xl,60.93133544921875,1112200
xxl-lm-d4-gpt-091621,_does_underscore_refer_to,accuracy,winogrande_winogrande_xl,61.72060012817383,1112200
xxl-lm-d4-gpt-091621,_fill_in_the_blank,accuracy,winogrande_winogrande_xl,60.69455337524414,1112200
xxl-lm-d4-gpt-091621,_stand_for,accuracy,winogrande_winogrande_xl,64.32518005371094,1112200
xxl-lm-d4-gpt-091621,_underscore_refer_to,accuracy,winogrande_winogrande_xl,64.64088439941406,1112200
xxl-lm-d4-all-091621,_Replace,accuracy,winogrande_winogrande_xl,64.40410614013672,1112000
xxl-lm-d4-all-091621,_does_underscore_refer_to,accuracy,winogrande_winogrande_xl,66.53512573242188,1112000
xxl-lm-d4-all-091621,_fill_in_the_blank,accuracy,winogrande_winogrande_xl,64.95658874511719,1112000
xxl-lm-d4-all-091621,_stand_for,accuracy,winogrande_winogrande_xl,66.77190399169922,1112000
xxl-lm-d4-all-091621,_underscore_refer_to,accuracy,winogrande_winogrande_xl,69.37648010253906,1112000
xxl-lm-d4-og-091621,_Replace,accuracy,winogrande_winogrande_xl,57.22178268432617,1112000
xxl-lm-d4-og-091621,_does_underscore_refer_to,accuracy,winogrande_winogrande_xl,55.80110549926758,1112000
xxl-lm-d4-og-091621,_fill_in_the_blank,accuracy,winogrande_winogrande_xl,62.98342514038086,1112000
xxl-lm-d4-og-091621,_stand_for,accuracy,winogrande_winogrande_xl,57.45856475830078,1112000
xxl-lm-d4-og-091621,_underscore_refer_to,accuracy,winogrande_winogrande_xl,56.27466583251953,1112000
xxl-lm-d4-091621,_Replace,accuracy,winogrande_winogrande_xl,,1100000
xxl-lm-d4-091621,_does_underscore_refer_to,accuracy,winogrande_winogrande_xl,,1100000
xxl-lm-d4-091621,_fill_in_the_blank,accuracy,winogrande_winogrande_xl,,1100000
xxl-lm-d4-091621,_stand_for,accuracy,winogrande_winogrande_xl,,1100000
xxl-lm-d4-091621,_underscore_refer_to,accuracy,winogrande_winogrande_xl,,1100000
xl-lm-d4-091621,_Replace,accuracy,winogrande_winogrande_xl,52.48618698120117,1112000
xl-lm-d4-091621,_does_underscore_refer_to,accuracy,winogrande_winogrande_xl,49.17127227783203,1112000
xl-lm-d4-091621,_fill_in_the_blank,accuracy,winogrande_winogrande_xl,51.696922302246094,1112000
xl-lm-d4-091621,_stand_for,accuracy,winogrande_winogrande_xl,50.35517120361328,1112000
xl-lm-d4-091621,_underscore_refer_to,accuracy,winogrande_winogrande_xl,50.276241302490234,1112000
xxl-lm-d4-091621-512,_Replace,accuracy (Rank),winogrande_winogrande_xl,56.1168098449707,1112200
xxl-lm-d4-091621-512,_does_underscore_refer_to,accuracy (Rank),winogrande_winogrande_xl,60.4577751159668,1112200
xxl-lm-d4-091621-512,_fill_in_the_blank,accuracy (Rank),winogrande_winogrande_xl,58.72138977050781,1112200
xxl-lm-d4-091621-512,_stand_for,accuracy (Rank),winogrande_winogrande_xl,60.77347946166992,1112200
xxl-lm-d4-091621-512,_underscore_refer_to,accuracy (Rank),winogrande_winogrande_xl,63.614837646484375,1112200
xxl-lm-d4-gpt-091621,_Replace,accuracy (Rank),winogrande_winogrande_xl,60.93133544921875,1112200
xxl-lm-d4-gpt-091621,_does_underscore_refer_to,accuracy (Rank),winogrande_winogrande_xl,61.72060012817383,1112200
xxl-lm-d4-gpt-091621,_fill_in_the_blank,accuracy (Rank),winogrande_winogrande_xl,60.69455337524414,1112200
xxl-lm-d4-gpt-091621,_stand_for,accuracy (Rank),winogrande_winogrande_xl,64.24625396728516,1112200
xxl-lm-d4-gpt-091621,_underscore_refer_to,accuracy (Rank),winogrande_winogrande_xl,65.11444091796875,1112200
xxl-lm-d4-all-091621,_Replace,accuracy (Rank),winogrande_winogrande_xl,64.40410614013672,1112000
xxl-lm-d4-all-091621,_does_underscore_refer_to,accuracy (Rank),winogrande_winogrande_xl,66.53512573242188,1112000
xxl-lm-d4-all-091621,_fill_in_the_blank,accuracy (Rank),winogrande_winogrande_xl,64.95658874511719,1112000
xxl-lm-d4-all-091621,_stand_for,accuracy (Rank),winogrande_winogrande_xl,66.69297790527344,1112000
xxl-lm-d4-all-091621,_underscore_refer_to,accuracy (Rank),winogrande_winogrande_xl,69.53433227539062,1112000
xxl-lm-d4-og-091621,_Replace,accuracy (Rank),winogrande_winogrande_xl,57.22178268432617,1112000
xxl-lm-d4-og-091621,_does_underscore_refer_to,accuracy (Rank),winogrande_winogrande_xl,56.03788375854492,1112000
xxl-lm-d4-og-091621,_fill_in_the_blank,accuracy (Rank),winogrande_winogrande_xl,62.98342514038086,1112000
xxl-lm-d4-og-091621,_stand_for,accuracy (Rank),winogrande_winogrande_xl,57.616416931152344,1112000
xxl-lm-d4-og-091621,_underscore_refer_to,accuracy (Rank),winogrande_winogrande_xl,56.66929626464844,1112000
xxl-lm-d4-all-og-091621,_Replace,accuracy (Rank),winogrande_winogrande_xl,59.984214782714844,1112000
xxl-lm-d4-all-og-091621,_does_underscore_refer_to,accuracy (Rank),winogrande_winogrande_xl,58.72138977050781,1112000
xxl-lm-d4-all-og-091621,_fill_in_the_blank,accuracy (Rank),winogrande_winogrande_xl,58.800315856933594,1112000
xxl-lm-d4-all-og-091621,_stand_for,accuracy (Rank),winogrande_winogrande_xl,58.16890335083008,1112000
xxl-lm-d4-all-og-091621,_underscore_refer_to,accuracy (Rank),winogrande_winogrande_xl,61.08918762207031,1112000
xxl-lm-d4-091621,_Replace,accuracy (Rank),winogrande_winogrande_xl,52.091556549072266,1100000
xxl-lm-d4-091621,_does_underscore_refer_to,accuracy (Rank),winogrande_winogrande_xl,49.408050537109375,1100000
xxl-lm-d4-091621,_fill_in_the_blank,accuracy (Rank),winogrande_winogrande_xl,,1100000
xxl-lm-d4-091621,_stand_for,accuracy (Rank),winogrande_winogrande_xl,49.092342376708984,1100000
xxl-lm-d4-091621,_underscore_refer_to,accuracy (Rank),winogrande_winogrande_xl,52.01262664794922,1100000
xl-lm-d4-091621,_Replace,accuracy (Rank),winogrande_winogrande_xl,52.48618698120117,1112000
xl-lm-d4-091621,_does_underscore_refer_to,accuracy (Rank),winogrande_winogrande_xl,49.25019836425781,1112000
xl-lm-d4-091621,_fill_in_the_blank,accuracy (Rank),winogrande_winogrande_xl,52.17048263549805,1112000
xl-lm-d4-091621,_stand_for,accuracy (Rank),winogrande_winogrande_xl,50.513023376464844,1112000
xl-lm-d4-091621,_underscore_refer_to,accuracy (Rank),winogrande_winogrande_xl,50.43409729003906,1112000
xxl-lm-d4-091621-512,_Replace,auc-pr (Rank),winogrande_winogrande_xl,58.28326416015625,1112200
xxl-lm-d4-091621-512,_does_underscore_refer_to,auc-pr (Rank),winogrande_winogrande_xl,62.137325286865234,1112200
xxl-lm-d4-091621-512,_fill_in_the_blank,auc-pr (Rank),winogrande_winogrande_xl,64.2845458984375,1112200
xxl-lm-d4-091621-512,_stand_for,auc-pr (Rank),winogrande_winogrande_xl,62.6563606262207,1112200
xxl-lm-d4-091621-512,_underscore_refer_to,auc-pr (Rank),winogrande_winogrande_xl,64.84382629394531,1112200
xxl-lm-d4-gpt-091621,_Replace,auc-pr (Rank),winogrande_winogrande_xl,,1112200
xxl-lm-d4-gpt-091621,_does_underscore_refer_to,auc-pr (Rank),winogrande_winogrande_xl,,1112200
xxl-lm-d4-gpt-091621,_fill_in_the_blank,auc-pr (Rank),winogrande_winogrande_xl,,1112200
xxl-lm-d4-gpt-091621,_stand_for,auc-pr (Rank),winogrande_winogrande_xl,,1112200
xxl-lm-d4-gpt-091621,_underscore_refer_to,auc-pr (Rank),winogrande_winogrande_xl,,1112200
xxl-lm-d4-all-091621,_Replace,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xxl-lm-d4-all-091621,_does_underscore_refer_to,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xxl-lm-d4-all-091621,_fill_in_the_blank,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xxl-lm-d4-all-091621,_stand_for,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xxl-lm-d4-all-091621,_underscore_refer_to,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xxl-lm-d4-og-091621,_Replace,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xxl-lm-d4-og-091621,_does_underscore_refer_to,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xxl-lm-d4-og-091621,_fill_in_the_blank,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xxl-lm-d4-og-091621,_stand_for,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xxl-lm-d4-og-091621,_underscore_refer_to,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xl-lm-d4-091621,_Replace,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xl-lm-d4-091621,_does_underscore_refer_to,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xl-lm-d4-091621,_fill_in_the_blank,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xl-lm-d4-091621,_stand_for,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xl-lm-d4-091621,_underscore_refer_to,auc-pr (Rank),winogrande_winogrande_xl,,1112000
xxl-lm-d4-091621-512,_Replace,auc-roc (Rank),winogrande_winogrande_xl,59.74278259277344,1112200
xxl-lm-d4-091621-512,_does_underscore_refer_to,auc-roc (Rank),winogrande_winogrande_xl,64.50389862060547,1112200
xxl-lm-d4-091621-512,_fill_in_the_blank,auc-roc (Rank),winogrande_winogrande_xl,66.37049865722656,1112200
xxl-lm-d4-091621-512,_stand_for,auc-roc (Rank),winogrande_winogrande_xl,65.61406707763672,1112200
xxl-lm-d4-091621-512,_underscore_refer_to,auc-roc (Rank),winogrande_winogrande_xl,67.13689422607422,1112200
xxl-lm-d4-gpt-091621,_Replace,auc-roc (Rank),winogrande_winogrande_xl,,1112200
xxl-lm-d4-gpt-091621,_does_underscore_refer_to,auc-roc (Rank),winogrande_winogrande_xl,,1112200
xxl-lm-d4-gpt-091621,_fill_in_the_blank,auc-roc (Rank),winogrande_winogrande_xl,,1112200
xxl-lm-d4-gpt-091621,_stand_for,auc-roc (Rank),winogrande_winogrande_xl,,1112200
xxl-lm-d4-gpt-091621,_underscore_refer_to,auc-roc (Rank),winogrande_winogrande_xl,,1112200
xxl-lm-d4-all-091621,_Replace,auc-roc (Rank),winogrande_winogrande_xl,,1112000
xxl-lm-d4-all-091621,_does_underscore_refer_to,auc-roc (Rank),winogrande_winogrande_xl,,1112000
xxl-lm-d4-all-091621,_fill_in_the_blank,auc-roc (Rank),winogrande_winogrande_xl,,1112000
xxl-lm-d4-all-091621,_stand_for,auc-roc (Rank),winogrande_winogrande_xl,,1112000
